record_id,first_name,last_name,gender,date_of_birth,address,city,county,ssn,phone_number,email
521,Tiberia,Albu,F,2007-01-22,Drumul Ene Nr. 29 Bl. 60  Sc. 41 Ap. 551,Sector 6,București,8030131350311,3815682474,tiberiaalbu@protonmail.com
522,Olivia,Stănescu,F,2007-03-24,Intrarea Stănescu Nr. 99 Bl. 20  Sc. 66 Ap. 905,Sector 6,Ialomița,3120705520654,0024110743,olivia.stănescu@gmail.com
523,Gențiana,Gheorghiu,F,2007-04-07,Aleea Irina Popa Nr. 44 Bl. 13  Sc. 81 Ap. 668,Sector 6,Brăila,7930716112796,1338277683,gențiana.gheorghiu@gmail.com
524,Sandu,Diaconu,M,1984-07-22,Drumul Salomea Voinea,Sector 6,Mehedinți,7311021384725,8224500170,sandu.diaconu@protonmail.com
525,Bernard,Gheorghiu,M,1951-03-03,Intrarea Dimitrina Barbu Nr. 24,Sector 6,Bistrița-Năsăud,7050330216471,9348242255,bernard.gheorghiu@yahoo.com
526,Barbu,Popescu,M,1991-07-13,Intrarea Mocanu Nr. 53 Bl. 61  Sc. 79 Ap. 663,Sector 6,București,5700807107351,4922354007,popescu.barbu@outlook.com
527,Laurian,Tudor,M,1981-01-20,Drumul Pușcașu,Sector 6,Arad,7000618282804,5827723138,lauriantudor@yahoo.com
528,Augustin,Barbu,M,1972-07-12,Bulevardul Popa,Sector 6,Dâmbovița,5150428346884,6235528868,augustinb@gmail.com
529,Cătălina,Dochioiu,F,1942-08-27,Drumul Aanei,Sector 6,Covasna,7060419287082,2190235985,cătălinad@yahoo.com
530,Suzana,Dinu,F,1980-12-18,Intrarea Catinca Tudor,Sector 6,Brăila,4750304283243,0385970108,suzana.dinu@outlook.com
531,Roberta,Dochioiu,F,1941-10-19,Bulevardul Mazilescu Nr. 363 Bl. 61  Sc. 91 Ap. 944,Sector 6,Hunedoara,5670603209895,3081467563,rdochioiu@protonmail.com
532,Ion,Dinu,M,1949-01-13,Strada Ardelean Nr. 49,Sector 6,Vâlcea,7080810027027,0357094213,iond@outlook.com
533,Nicu,Mocanu,M,1972-07-23,Strada Dima Nr. 78 Bl. 71  Sc. 31 Ap. 244,Sector 6,Hunedoara,6971112142236,9007873831,nicu.mocanu@protonmail.com
534,Dafina,Diaconescu,F,1940-03-27,Drumul Dumitrescu Nr. 522 Bl. 99  Sc. 25 Ap. 973,Sector 6,Prahova,4281011447101,8450089854,ddiaconescu@yahoo.com
535,Patricia,Albu,F,1953-07-17,Strada Aura Aanei,Sector 6,Alba,1051024406621,3039115930,patriciaalbu@protonmail.com
536,Caius,Niță,M,1947-10-11,Bulevardul Tabacu Nr. 388 Bl. 66  Sc. 80 Ap. 874,Sector 6,Vaslui,8931225339116,7824688056,caius.niță@yahoo.com
537,Marta,Ababei,F,1955-03-13,Strada Popescu,Sector 6,Dâmbovița,8550122121869,6496924011,martaababei@gmail.com
538,Anghelina,Stoica,F,1978-04-10,Intrarea Teodosia Mazilescu Nr. 896,Sector 6,Călărași,1080802326706,5769081394,anghelinastoica@protonmail.com
539,Dorian,Nistor,M,1999-07-23,Bulevardul Cristea Nr. 17 Bl. 59  Sc. 55 Ap. 756,Sector 6,Giurgiu,3240123154555,4413930103,dnistor@yahoo.com
540,Angela,Pușcașu,F,1957-09-27,Soseaua Panait Eftimie Nr. 58 Bl. 62  Sc. 43 Ap. 211,Sector 6,Bistrița-Năsăud,5670208248648,1652192565,angelap@protonmail.com
541,Sabina,Barbu,F,1992-04-07,Drumul Mocanu Nr. 680,Sector 6,Ilfov,8100205136309,5913242664,sbarbu@outlook.com
542,Teodora,Stancu,F,1957-01-30,Aleea Horațiu Dochioiu Nr. 262 Bl. 45  Sc. 57 Ap. 858,Sector 6,Teleorman,1140219281251,6123395941,teodorastancu@protonmail.com
543,Petruța,Dochioiu,M,1983-10-29,Bulevardul Corneliu Marin,Sector 6,Vaslui,1830525440382,5434512447,petruța.dochioiu@yahoo.com
544,Lorelei,Toma,F,1971-05-13,Aleea Arian Marin,Sector 6,Dâmbovița,1910501107524,8530130798,loreleit@outlook.com
545,Mara,Georgescu,F,1935-07-26,Bulevardul Mazilescu Nr. 19 Bl. 91  Sc. 66 Ap. 231,Sector 6,Cluj,4580507373897,9612187572,georgescu.mara@outlook.com
546,Coralia,Ardelean,F,2002-11-02,Strada Stoica Nr. 745,Sector 6,Cluj,1890313397265,5267532989,ardelean.coralia@gmail.com
547,Gențiana,Tomescu,F,1944-09-30,Drumul Cristea,Sector 6,Călărași,7371014276358,1051368460,gențianat@yahoo.com
548,Titus,Dochioiu,M,1955-12-14,Strada Gheorghiu,Sector 6,Bihor,2010812346954,9437588266,tdochioiu@hotmail.com
549,Sonia,Nistor,F,1986-04-09,Strada Doina Suciu,Sector 6,Tulcea,4631122112090,9540129266,sonianistor@gmail.com
550,Eugenia,Dinu,F,1974-09-22,Aleea Marina Mocanu Nr. 740 Bl. 62  Sc. 50 Ap. 230,Sector 6,Bihor,5370725220165,4190007345,eugeniadinu@outlook.com
551,Nae,Stan,M,2001-06-14,Drumul Stancu Nr. 996 Bl. 41  Sc. 44 Ap. 468,Sector 6,Dâmbovița,2520428022809,6354596974,nae.stan@outlook.com
552,Niculiță,Stan,M,1941-01-05,Intrarea Barbu,Sector 6,Suceava,2150701375476,2594884399,nstan@gmail.com
553,Zamfira,Dinu,F,1942-04-20,Drumul Tomescu,Sector 6,Mureș,3460328102901,0384048680,zamfirad@yahoo.com
554,Roxelana,Ababei,M,1989-10-08,Bulevardul Ducu Dima,Sector 6,Satu Mare,3351021326982,8497262741,roxelanaababei@gmail.com
555,Florea,Dumitrescu,F,1947-02-27,Strada Lioara Pușcașu,Sector 6,Maramureș,2811025451902,2416966058,florea.dumitrescu@yahoo.com
556,Lorena,Stancu,F,1979-08-05,Drumul Tudor,Sector 6,Brașov,6180811136956,9096631052,stancu.lorena@outlook.com
557,Ionelia,Tabacu,F,1982-10-11,Intrarea Voinea Nr. 716 Bl. 64  Sc. 14 Ap. 742,Sector 6,Vrancea,8111202523903,0248739222,ioneliat@gmail.com
558,Nicodim,Cristea,M,2005-08-15,Aleea Albu,Sector 6,Mehedinți,5970201120062,5934285963,nicodimcristea@protonmail.com
559,Victoria,Eftimie,F,1968-03-24,Bulevardul Toma Nr. 61 Bl. 88  Sc. 83 Ap. 737,Sector 6,Galați,8491019091790,4265966048,victoriae@outlook.com
560,Bernard,Dobre,M,1949-02-23,Bulevardul Nistor,Sector 6,Călărași,2660715135044,3091375084,dobre.bernard@gmail.com
561,Raluca,Dobre,F,1978-11-15,Drumul Carmen Stoica Nr. 638 Bl. 15  Sc. 89 Ap. 918,Sector 6,Bistrița-Năsăud,1450907089777,2410054660,dobre.raluca@outlook.com
562,Ciprian,Diaconu,M,1955-07-11,Bulevardul Caius Preda Nr. 95 Bl. 77  Sc. 31 Ap. 985,Sector 6,Botoșani,1220208402926,8775227515,cipriand@outlook.com
563,Cezara,Manole,F,1986-03-08,Drumul Georgescu Nr. 74 Bl. 62  Sc. 64 Ap. 585,Sector 6,Galați,5590730239751,2542246377,cezara.manole@hotmail.com
564,Florica,Barbu,F,1982-04-11,Intrarea Smaranda Dima Nr. 469 Bl. 29  Sc. 45 Ap. 630,Sector 6,Călărași,2160423413979,0748421033,florica.barbu@outlook.com
565,Cedrin,Ene,M,1974-07-03,Bulevardul Dima,Sector 6,Mureș,6910506462023,8607082114,cedrinene@gmail.com
566,Ilarion,Stancu,M,2002-03-06,Intrarea Gheorghiu Nr. 40,Sector 6,Sibiu,8891003099924,9031868474,ilarion.stancu@yahoo.com
567,Aurica,Tabacu,F,1997-01-09,Strada Lavinia Eftimie,Sector 6,Satu Mare,7491015351354,7241128881,aurica.tabacu@gmail.com
568,Marioara,Florea,F,2001-06-15,Strada Mazilescu,Sector 6,Iași,5380825436340,3244623222,marioara.florea@gmail.com
569,Iuliu,Tudor,M,1941-11-16,Bulevardul Mazilescu Nr. 679 Bl. 70  Sc. 22 Ap. 269,Sector 6,Argeș,2860923262272,0333465885,iuliut@hotmail.com
570,Petruț,Mazilescu,M,1937-04-02,Intrarea Dochioiu Nr. 41,Sector 6,Brașov,7331211387833,9160278358,petruț.mazilescu@gmail.com
571,Veniamin,Gheorghiu,M,1934-10-13,Drumul Pușcașu,Sector 6,Teleorman,6840620235577,9311731794,veniamingheorghiu@yahoo.com
572,Camil,Toma,F,1965-08-29,Drumul Ionescu Nr. 321,Sector 6,Hunedoara,2230720196092,1062035346,camilt@yahoo.com
573,Nicoleta,Marin,F,1981-03-02,Soseaua Oprea Nr. 68,Sector 6,Argeș,6620322193594,8199363179,nicoleta.marin@yahoo.com
574,Astrid,Manole,F,1964-09-29,Strada Monica Ene,Sector 6,Ialomița,6420402333688,4920202333,astridm@gmail.com
575,Romina,Ababei,F,1965-07-09,Drumul Dobre,Sector 6,Brașov,8450614318806,4172843931,rababei@hotmail.com
576,Lia,Mazilescu,F,1938-03-03,Strada Silviana Pop Nr. 423,Sector 6,Brașov,1840225246981,0191023084,liamazilescu@gmail.com
577,Nidia,Pop,F,1938-02-16,Bulevardul Mocanu Nr. 775,Sector 6,Teleorman,3940117322372,1201385737,nidiap@yahoo.com
578,Liviu,Diaconescu,M,1948-04-10,Aleea Diaconu Nr. 440,Sector 6,Harghita,8340407365971,0944980681,diaconescu.liviu@gmail.com
579,Răzvan,Ardelean,M,2007-07-11,Aleea Ioanina Dima Nr. 924 Bl. 96  Sc. 76 Ap. 364,Sector 6,Covasna,8641111098641,8370531773,rardelean@outlook.com
580,Iurie,Diaconescu,M,1975-01-11,Drumul Suciu,Sector 6,Harghita,3760315397212,8091193467,idiaconescu@outlook.com
581,Mariana,Florea,F,1991-02-20,Bulevardul Claudiu Albu Nr. 39 Bl. 72  Sc. 80 Ap. 665,Sector 6,Botoșani,2880407402997,2548320107,mflorea@outlook.com
582,Tiberiu,Stoica,M,1959-11-04,Strada Diaconu,Sector 6,Vrancea,7440726256596,2777897126,tiberiu.stoica@yahoo.com
583,Laurian,Georgescu,M,1946-11-14,Strada Albu,Sector 6,Ilfov,4750812025551,0567472174,lauriangeorgescu@protonmail.com
584,Panagachie,Marin,F,1991-04-14,Aleea Popa Nr. 422,Sector 6,Bacău,3240328393271,6566138406,panagachiem@gmail.com
585,Varvara,Manole,F,1959-11-12,Drumul Popa Nr. 130 Bl. 42  Sc. 42 Ap. 582,Sector 6,Sălaj,3971101369335,3025539917,manole.varvara@protonmail.com
586,Bartolomeu,Tabacu,M,1963-08-25,Aleea Diaconescu Nr. 925 Bl. 86  Sc. 16 Ap. 908,Sector 6,Sibiu,6400831326725,4884521367,bartolomeu.tabacu@outlook.com
587,Mugur,Nemeș,M,1938-09-28,Strada Suciu,Sector 6,Gorj,7670605177231,9046020616,mugur.nemeș@hotmail.com
588,Pavel,Dinu,M,1965-01-14,Aleea Oprea Nr. 617,Sector 6,Sibiu,7660202364905,0620986091,paveld@hotmail.com
589,Grațian,Popescu,F,1996-08-20,Intrarea Nistor Nr. 97,Sector 6,Tulcea,8750803157175,6558510372,grațian.popescu@protonmail.com
590,Zenobia,Ababei,F,1950-05-30,Intrarea Tabacu Nr. 105,Sector 6,Călărași,3390120244850,3931441367,zenobiaababei@outlook.com
591,Ica,Oprea,F,1960-03-31,Soseaua Aanei Nr. 78,Sector 6,Galați,8800626188061,2109363894,oprea.ica@yahoo.com
592,Sever,Manole,F,1947-04-17,Bulevardul Stan,Sector 6,Dâmbovița,5400829214169,7659830693,smanole@outlook.com
593,Vanesa,Florea,F,1996-02-13,Aleea Stoica Nr. 522,Sector 6,Harghita,2770410285151,3610672007,vanesaflorea@yahoo.com
594,Visarion,Dumitrescu,M,1974-04-17,Aleea Petruț Pop Nr. 346,Sector 6,Bistrița-Năsăud,2970403380150,7199719400,dumitrescu.visarion@outlook.com
595,Varvara,Stoica,F,1987-11-30,Strada Suciu Nr. 240 Bl. 80  Sc. 40 Ap. 189,Sector 6,Brașov,5490823329343,1074512408,vstoica@gmail.com
596,Profira,Stoica,F,1967-05-09,Intrarea Stan Nr. 523,Sector 6,Olt,7870301180851,5087508829,stoica.profira@gmail.com
597,Marian,Florea,M,1970-10-13,Intrarea Constantin Tabacu,Sector 6,Caraș Severin,5161127374765,2402005493,marian.florea@outlook.com
598,Mădălina,Ardelean,F,1961-12-08,Bulevardul Nistor Nr. 26,Sector 6,Mehedinți,3420122526911,9149572101,ardelean.mădălina@yahoo.com
599,Steliana,Oprea,F,1999-04-06,Strada Ionică Tabacu Nr. 70,Sector 6,Brăila,2761029050326,8773946079,stelianaoprea@outlook.com
600,Robert,Ioniță,M,1989-04-23,Bulevardul Nemeș,Sector 6,Buzău,7730411298321,5992257192,robertioniță@yahoo.com
601,Dochia,Popescu,F,1958-08-11,Strada Stan,Sector 6,Prahova,1910522244489,7046509918,popescu.dochia@protonmail.com
602,Iuliu,Mocanu,M,2000-11-14,Strada Pușcașu Nr. 21,Sector 6,Satu Mare,1571029196818,5661575448,mocanu.iuliu@protonmail.com
603,Gregorian,Diaconu,M,1990-07-08,Soseaua Stănescu Nr. 18 Bl. 82  Sc. 65 Ap. 360,Sector 6,Giurgiu,8040331463400,0578126457,gregorian.diaconu@yahoo.com
604,Silvana,Popa,F,1975-09-10,Aleea Nistor Nr. 83,Sector 6,Bihor,2630827377142,9771869772,spopa@hotmail.com
605,Vasile,Nemeș,M,1949-01-13,Bulevardul Ecaterina Albu,Sector 6,Suceava,7280620436566,0996205564,vasilenemeș@gmail.com
606,Codin,Georgescu,M,2000-02-18,Strada Ene,Sector 6,Bihor,3051209013846,5492555695,codingeorgescu@protonmail.com
607,George,Stănescu,M,2003-11-26,Soseaua Stancu Nr. 89,Sector 6,Olt,7761131063384,6977163634,georgestănescu@gmail.com
608,Ștefan,Marin,F,1950-02-02,Drumul Popescu Nr. 378 Bl. 88  Sc. 65 Ap. 116,Sector 6,Ilfov,7900328262895,4719324440,șmarin@outlook.com
609,Antoaneta,Dochioiu,F,1944-08-13,Soseaua Eftimie,Sector 6,Maramureș,6710831338440,1628196713,antoaneta.dochioiu@yahoo.com
610,Atena,Oprea,F,1980-12-15,Bulevardul Mazilescu Nr. 331,Sector 6,Dolj,6950923099371,0951340196,atena.oprea@hotmail.com
611,Simion,Nemeș,M,1941-06-02,Intrarea Florea Nr. 453 Bl. 80  Sc. 49 Ap. 474,Sector 6,Maramureș,5670923104789,5540835432,snemeș@protonmail.com
612,Marioara,Tabacu,M,1974-10-06,Drumul Florea,Sector 6,Giurgiu,3770326519790,1824814505,marioaratabacu@protonmail.com
613,Dorina,Popescu,F,1999-08-01,Strada Isabela Mocanu Nr. 268,Sector 6,Călărași,3210215011117,0297905078,dorina.popescu@yahoo.com
614,Catrinel,Niță,F,1992-06-25,Intrarea Ene Nr. 23,Sector 6,Vâlcea,4951007312342,1726892382,catrineln@yahoo.com
615,Frederic,Manole,M,1983-01-15,Strada Pompilia Stan,Sector 6,Constanța,6151124227386,2316663298,frederic.manole@gmail.com
616,Ilarie,Stan,M,1961-01-18,Aleea Tomescu,Sector 6,Mehedinți,7621003252540,8048742898,ilarie.stan@hotmail.com
617,Sânziana,Barbu,F,1953-11-16,Soseaua Ionescu Nr. 20,Sector 6,Mehedinți,6891012324089,4017551315,barbu.sânziana@outlook.com
618,Malvina,Stănescu,F,1992-01-04,Strada Ene Nr. 79 Bl. 37  Sc. 39 Ap. 296,Sector 6,Suceava,5030527392849,2655546653,malvinas@gmail.com
619,Giorgiana,Dinu,F,2005-09-23,Bulevardul Georgiana Tomescu,Sector 6,Suceava,5371103305562,8060316574,giorgiana.dinu@outlook.com
620,Geta,Dima,F,1987-12-15,Bulevardul Eftimie,Sector 6,Timiș,2200813261311,1408719681,gdima@gmail.com
621,Diana,Voinea,F,2004-02-01,Strada Lucia Dumitrescu Nr. 57,Sector 6,Prahova,7361215468971,1980844453,dianav@gmail.com
622,Marilena,Ene,F,1977-04-17,Bulevardul Tomescu Nr. 16 Bl. 99  Sc. 13 Ap. 942,Sector 6,Satu Mare,1840621525809,1457750591,marilenaene@outlook.com
623,Simion,Marin,M,2000-10-29,Strada Dinu Nr. 66 Bl. 61  Sc. 37 Ap. 436,Sector 6,Ialomița,5810829266285,6367720464,smarin@gmail.com
624,Svetlana,Preda,F,1950-05-20,Soseaua Dima Nr. 401,Sector 6,Harghita,3840129287957,8321789882,preda.svetlana@yahoo.com
625,Leopoldina,Gheorghiu,F,1967-09-06,Soseaua Adelina Diaconu Nr. 272,Sector 6,Botoșani,5150210371647,0705325006,lgheorghiu@hotmail.com
626,Marcheta,Stănescu,F,1998-08-04,Soseaua Floare Pop Nr. 22 Bl. 23  Sc. 82 Ap. 434,Sector 6,Sibiu,2020227064826,1775125626,marcheta.stănescu@yahoo.com
627,Florian,Diaconescu,M,1973-06-16,Bulevardul Tiberiu Tabacu,Sector 6,Teleorman,1740214157082,8941545133,diaconescu.florian@hotmail.com
628,Iris,Ioniță,F,1995-04-03,Soseaua Popa Nr. 239,Sector 6,Neamț,5321107247747,6023626424,irisioniță@gmail.com
629,Călin,Popescu,M,1980-11-04,Aleea Nistor Nr. 57,Sector 6,Ialomița,1000129188017,3493200033,călin.popescu@outlook.com
630,Narcis,Tabacu,M,1986-07-18,Soseaua Stoica,Sector 6,Olt,1531211340630,2603571025,tabacu.narcis@protonmail.com
631,Malvina,Marin,F,1957-03-27,Bulevardul Eufrosina Florea Nr. 17,Sector 6,Bihor,8000215100719,7961306462,malvina.marin@protonmail.com
632,Casandra,Ardelean,F,1977-05-20,Bulevardul Tudora Diaconescu Nr. 215,Sector 6,Galați,1660925272617,9631911715,ardelean.casandra@hotmail.com
633,Codrina,Georgescu,F,1978-11-13,Bulevardul Nistor,Sector 6,Mureș,1980205365694,3204931100,georgescu.codrina@yahoo.com
634,Nicu,Stancu,M,1956-06-09,Strada Tatiana Barbu Nr. 685 Bl. 87  Sc. 38 Ap. 643,Sector 6,Gorj,3440408144714,8997868669,nicus@yahoo.com
635,Floriana,Dinu,F,1983-05-26,Intrarea Dinu Nr. 38,Sector 6,Teleorman,1181215368513,8317976179,floriana.dinu@hotmail.com
636,Marinela,Stan,F,1950-11-02,Bulevardul Iris Ioniță,Sector 6,Prahova,4131201048601,1963947487,marinela.stan@gmail.com
637,Albertina,Florea,F,1961-12-18,Soseaua Roxelana Pop,Sector 6,Satu Mare,8550618074291,1397011180,florea.albertina@gmail.com
638,Anatolie,Oprea,M,1992-11-21,Bulevardul Vladimir Gheorghiu Nr. 85 Bl. 68  Sc. 89 Ap. 923,Sector 6,Harghita,7940613034569,3734162049,anatolieoprea@hotmail.com
639,Ion,Nistor,M,2003-06-04,Soseaua Diana Popescu Nr. 62,Sector 6,Vrancea,2761130210750,7776354760,inistor@gmail.com
640,Andrada,Voinea,F,1973-07-17,Aleea Ramona Pușcașu Nr. 10 Bl. 47  Sc. 11 Ap. 481,Sector 6,Galați,2390615447550,1993101903,andradavoinea@gmail.com
641,Tudora,Tabacu,F,1975-08-31,Soseaua Nistor,Sector 6,Neamț,1441002111553,1844395761,tudora.tabacu@outlook.com
642,Agripina,Preda,F,1966-04-05,Drumul Voinea,Sector 6,Teleorman,3491017383606,0984914194,agripina.preda@hotmail.com
643,Letiția,Stancu,F,1945-12-19,Strada Diaconescu Nr. 61 Bl. 44  Sc. 30 Ap. 295,Sector 6,Teleorman,5841030081430,1555793257,stancu.letiția@protonmail.com
644,Florea,Tomescu,F,1978-10-26,Intrarea Emilia Nistor,Sector 6,Teleorman,6660824284629,7065638704,ftomescu@protonmail.com
645,Todor,Preda,M,1982-09-19,Bulevardul Nistor Nr. 50 Bl. 30  Sc. 20 Ap. 386,Sector 6,Covasna,6941024173654,7446910762,todorpreda@outlook.com
646,Claudiu,Nemeș,M,1999-12-08,Soseaua Horea Nemeș Nr. 353 Bl. 32  Sc. 70 Ap. 451,Sector 6,Buzău,7600501448450,1451088231,claudiunemeș@gmail.com
647,Emanuela,Popa,F,1974-12-16,Aleea Mugurel Dinu Nr. 140,Sector 6,Argeș,3051108079369,2474690643,popa.emanuela@outlook.com
648,Ionela,Tomescu,F,2001-05-13,Intrarea Andrei Suciu Nr. 89,Sector 6,Mureș,6240322192999,0601475162,ionelat@protonmail.com
649,Nicușor,Mocanu,M,2002-04-02,Soseaua Dumitrescu Nr. 818 Bl. 23  Sc. 64 Ap. 692,Sector 6,Bacău,2060701338570,0552439324,nmocanu@outlook.com
650,Paulina,Mazilescu,F,1943-03-12,Strada Maia Stănescu Nr. 22 Bl. 16  Sc. 51 Ap. 893,Sector 6,Covasna,5000722185628,7543957777,mazilescu.paulina@outlook.com
651,Pamela,Stănescu,F,2006-09-30,Strada Nemeș Nr. 17,Sector 6,Argeș,4620510414991,0324923488,pamela.stănescu@outlook.com
652,Romina,Dinu,F,1945-10-24,Drumul Beatrice Pușcașu Nr. 58,Sector 6,Covasna,1990111211820,6863473469,romina.dinu@hotmail.com
653,Lavinia,Dinu,F,2006-02-21,Intrarea Pop Nr. 87,Sector 6,Gorj,2830726147527,4280832607,ldinu@gmail.com
654,Bănel,Preda,F,1998-05-10,Soseaua Eugen Pușcașu Nr. 31 Bl. 62  Sc. 19 Ap. 571,Sector 6,Brăila,4990905423505,1663882706,bănel.preda@protonmail.com
655,Dumitrana,Toma,M,1944-02-04,Bulevardul Mocanu,Sector 6,Brașov,4761230457564,7385972834,dumitranat@outlook.com
656,Ioanina,Stan,F,1940-06-24,Soseaua Stănescu,Sector 6,Giurgiu,4590215119374,1341396035,ioaninastan@outlook.com
657,Mădălina,Toma,M,1952-07-12,Drumul Ababei Nr. 340,Sector 6,Sibiu,3190613399269,0288557195,mădălinat@outlook.com
658,Catinca,Nistor,F,1979-03-29,Aleea Pușcașu Nr. 510,Sector 6,Vaslui,7920504265278,7313603658,catinca.nistor@protonmail.com
659,Horia,Voinea,M,1965-07-20,Strada Pop Nr. 21,Sector 6,București,6430216013521,8771662030,horiavoinea@outlook.com
660,Casiana,Georgescu,F,1971-12-12,Strada Nemeș Nr. 452,Sector 6,Bihor,1100621068475,9404356151,casianag@yahoo.com
661,Jeana,Manole,F,1963-05-31,Intrarea Georgescu Nr. 181,Sector 6,Cluj,1050630392100,7818821471,jeanam@gmail.com
662,Titus,Gheorghiu,M,1953-07-25,Drumul Teodor Nistor Nr. 639 Bl. 75  Sc. 22 Ap. 928,Sector 6,Caraș Severin,6920111353651,9285642123,titusg@outlook.com
663,Cristofor,Dima,M,1981-02-22,Aleea Diaconu,Sector 6,Ialomița,3230406071138,5033390249,cdima@hotmail.com
664,Cristea,Gheorghiu,F,1974-09-10,Drumul Marioara Stoica,Sector 6,Călărași,8230219317388,9942025402,cristeagheorghiu@protonmail.com
665,Georgiana,Georgescu,F,1973-09-06,Drumul Frederic Cristea Nr. 94 Bl. 26  Sc. 96 Ap. 899,Sector 6,Gorj,7221021035665,5432704670,ggeorgescu@protonmail.com
666,Venera,Ardelean,F,2006-12-27,Soseaua Dima Nr. 606,Sector 6,Hunedoara,7371220354874,4418354712,veneraardelean@hotmail.com
667,Jeana,Manole,F,1988-06-09,Intrarea Jenel Pușcașu Nr. 93,Sector 6,Olt,1170222421573,4043012723,jmanole@yahoo.com
668,Jean,Mazilescu,M,1942-09-03,Strada Nelu Dima Nr. 54 Bl. 90  Sc. 46 Ap. 786,Sector 6,Caraș Severin,1241118279997,4120293466,jeanmazilescu@outlook.com
669,Mirela,Tudor,F,1995-06-01,Drumul Sava Tomescu Nr. 840 Bl. 43  Sc. 10 Ap. 496,Sector 6,Gorj,7771109445350,6132251741,tudor.mirela@outlook.com
670,Alida,Tabacu,F,1966-05-13,Strada Pușcașu Nr. 34,Sector 6,Covasna,7590430418990,8878584855,atabacu@protonmail.com
671,Celia,Niță,F,1993-06-22,Intrarea Ioan Popescu Nr. 352 Bl. 81  Sc. 64 Ap. 420,Sector 6,Sălaj,2311224202591,3246040526,celia.niță@outlook.com
672,Speranța,Diaconescu,F,1994-06-18,Intrarea Nidia Toma Nr. 712 Bl. 35  Sc. 27 Ap. 474,Sector 6,Teleorman,8390212051751,9472657037,speranțad@protonmail.com
673,Gabriel,Aanei,M,1986-03-04,Soseaua Anemona Popa Nr. 15,Sector 6,Arad,1850723193831,3205112492,gabrielaanei@hotmail.com
674,Bogdan,Dobre,M,1962-10-25,Soseaua Dumitrescu Nr. 129,Sector 6,Giurgiu,1650318192345,1231558437,bogdandobre@outlook.com
675,Lascăr,Eftimie,F,1981-10-09,Intrarea Suciu,Sector 6,Hunedoara,8420404172482,2558483565,leftimie@hotmail.com
676,Paraschiva,Stoica,F,1983-01-28,Aleea Oprea Nr. 40,Sector 6,Vâlcea,4370131521171,7152578512,stoica.paraschiva@gmail.com
677,Gabi,Ionescu,F,1948-10-19,Drumul Stan Nr. 219 Bl. 26  Sc. 18 Ap. 769,Sector 6,Maramureș,8581227033649,3242961775,gionescu@hotmail.com
678,Cătălin,Ioniță,M,1981-05-03,Soseaua Dumitru Niță Nr. 58,Sector 6,Dolj,2321007041860,8597468710,cioniță@outlook.com
679,Haralambie,Barbu,M,1958-03-21,Strada Monica Gheorghiu,Sector 6,Prahova,8970405109721,8770354181,haralambiebarbu@protonmail.com
680,Ilarie,Preda,M,1987-12-23,Drumul Dumitrescu Nr. 678 Bl. 67  Sc. 20 Ap. 871,Sector 6,Călărași,1850214224260,2978420146,ilarie.preda@outlook.com
681,Jenel,Ioniță,F,1999-08-27,Drumul Adam Tudor Nr. 55,Sector 6,Hunedoara,7101103408064,6592175203,jenel.ioniță@hotmail.com
682,Adelaida,Albu,F,1956-03-24,Drumul Ileana Dima Nr. 884,Sector 6,Caraș Severin,4490714336793,2360442895,albu.adelaida@outlook.com
683,Alice,Stan,F,1999-09-25,Strada Rodica Voinea,Sector 6,Brăila,2470418344690,8407914399,alicestan@outlook.com
684,Iolanda,Popescu,F,2006-09-22,Strada Dana Dima Nr. 78 Bl. 49  Sc. 36 Ap. 854,Sector 6,Tulcea,1571111429644,9228199501,iolandapopescu@yahoo.com
685,Edgar,Toma,M,1999-01-07,Drumul Dumitrescu Nr. 57 Bl. 21  Sc. 75 Ap. 178,Sector 6,Vaslui,8870527332799,8646634935,edgart@gmail.com
686,Sabrina,Voinea,F,1938-04-21,Soseaua Stancu Nr. 30 Bl. 71  Sc. 99 Ap. 830,Sector 6,Constanța,5420723271497,9518000346,svoinea@yahoo.com
687,Răzvan,Aanei,M,1979-11-09,Soseaua Ionescu,Sector 6,Teleorman,5100622451713,0298487942,răzvanaanei@outlook.com
688,Jasmina,Gheorghiu,F,2002-09-17,Soseaua Anabela Stan Nr. 20 Bl. 61  Sc. 68 Ap. 848,Sector 6,Mehedinți,3790229025799,6651125340,jasminagheorghiu@outlook.com
689,Olimpian,Niță,M,2006-01-05,Bulevardul Suciu Nr. 752,Sector 6,Buzău,8871002356844,9814770166,niță.olimpian@hotmail.com
690,Anaida,Pop,F,1977-06-18,Soseaua Dobre Nr. 45 Bl. 40  Sc. 98 Ap. 537,Sector 6,Iași,6361119405239,8765485014,anaidapop@gmail.com
691,Cosmin,Nemeș,M,1976-11-11,Soseaua Dinu Nr. 216,Sector 6,Ilfov,6850913293261,2451541252,nemeș.cosmin@protonmail.com
692,Daniel,Cristea,M,1967-04-24,Soseaua Dima,Sector 6,Vaslui,2641225460843,3468494882,cristea.daniel@yahoo.com
693,Severina,Popa,F,1989-03-07,Soseaua Nistor Nr. 409 Bl. 19  Sc. 33 Ap. 900,Sector 6,Neamț,6340903289657,9419344793,severina.popa@protonmail.com
694,Stelian,Tabacu,M,1944-07-29,Bulevardul Ababei Nr. 32,Sector 6,Botoșani,3390605434108,5260410178,steliant@protonmail.com
